geneID,baseMean,mean_broth,mean_plate,log2FC_shrunk,log2FoldChange,lfcSE,stat,pvalue,padj,eggNOG_OGs,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
J2S48_RS17770,10165.12934,13968.86137,4459.531303,-1.509617924,-1.647219416,0.433805551,-3.797137709,0.000146376,0.0006776,"COG0276@1|root,COG0276@2|Bacteria,2GJTQ@201174|Actinobacteria,4F3V8@85017|Promicromonosporaceae",H,Ferrochelatase,hemH,"GO:0003674,GO:0003824,GO:0004325,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006725,GO:0006778,GO:0006779,GO:0006783,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016020,GO:0016829,GO:0018130,GO:0019438,GO:0033013,GO:0033014,GO:0034641,GO:0040007,GO:0042168,GO:0042440,GO:0044237,GO:0044249,GO:0044271,GO:0044464,GO:0046148,GO:0046483,GO:0048037,GO:0051186,GO:0051188,GO:0051536,GO:0051537,GO:0051540,GO:0071704,GO:0071944,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576","4.99.1.1,4.99.1.9",ko:K01772,"ko00860,ko01100,ko01110,map00860,map01100,map01110",M00121,"R00310,R11329",RC01012,"ko00000,ko00001,ko00002,ko01000",-,-,-,Ferrochelatase
J2S48_RS04690,8423.29319,2971.219801,16601.40327,2.221416863,2.483372228,0.654218815,3.795935196,0.000147088,0.000679311,"2ECXX@1|root,326FW@2|Bacteria,2HY44@201174|Actinobacteria,4F50N@85017|Promicromonosporaceae",S,Family of unknown function (DUF5302),-,-,-,-,-,-,-,-,-,-,-,-,DUF5302
J2S48_RS09855,1950.316651,2545.801127,1057.089938,-1.189070993,-1.266635583,0.334001133,-3.792309235,0.000149253,0.000688379,"COG0823@1|root,COG1506@1|root,COG0823@2|Bacteria,COG1506@2|Bacteria,2GMMM@201174|Actinobacteria,4F54M@85017|Promicromonosporaceae",EU,Dienelactone hydrolase family,-,-,-,-,-,-,-,-,-,-,-,-,"PD40,Peptidase_S9"
J2S48_RS05570,1449.259186,961.5783866,2180.780386,1.116685955,1.180708234,0.311411905,3.79146788,0.00014976,0.000689783,"COG4942@1|root,COG4942@2|Bacteria,2GW48@201174|Actinobacteria,4FMIJ@85023|Microbacteriaceae",D,Protein of unknown function (DUF3375),-,-,-,-,-,-,-,-,-,-,-,-,DUF3375
J2S48_RS18115,251.971517,370.1726821,74.66976924,-2.055522268,-2.303361971,0.607972852,-3.788593461,0.000151503,0.000696871,,,,,,,,,,,,,,,,
J2S48_RS07935,4876.108603,6341.060413,2678.680888,-1.168089682,-1.242796697,0.328484837,-3.783421816,0.000154687,0.000710561,"COG4603@1|root,COG4603@2|Bacteria,2GKAZ@201174|Actinobacteria,4F36D@85017|Promicromonosporaceae",S,Belongs to the binding-protein-dependent transport system permease family,-,-,-,ko:K02057,-,M00221,-,-,"ko00000,ko00002,ko02000",3.A.1.2,-,-,BPD_transp_2
J2S48_RS10895,6300.444642,8127.826997,3559.371108,-1.123524027,-1.191856491,0.315728227,-3.774944368,0.000160043,0.000734177,"COG0713@1|root,COG0713@2|Bacteria,2IKV7@201174|Actinobacteria,4F4R4@85017|Promicromonosporaceae",C,"NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be a menaquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient",nuoK,"GO:0003674,GO:0003824,GO:0003954,GO:0005575,GO:0005623,GO:0005886,GO:0008137,GO:0008150,GO:0008152,GO:0016020,GO:0016491,GO:0016651,GO:0016655,GO:0030964,GO:0032991,GO:0044425,GO:0044459,GO:0044464,GO:0045271,GO:0045272,GO:0050136,GO:0055114,GO:0070469,GO:0070470,GO:0071944,GO:0098796,GO:0098797,GO:0098803,GO:1902494,GO:1990204",1.6.5.3,"ko:K00340,ko:K05576","ko00190,ko01100,map00190,map01100","M00144,M00145",R11945,RC00061,"ko00000,ko00001,ko00002,ko01000",3.D.1,-,-,Oxidored_q2
J2S48_RS02810,191.2288463,89.58194521,343.699198,1.762789469,1.93888239,0.514031668,3.771912339,0.000162001,0.000741166,"2DF72@1|root,32U4U@2|Bacteria,2GIV4@201174|Actinobacteria",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS14015,570.1896516,320.5687298,944.6210344,1.440668474,1.55570461,0.412438077,3.77197135,0.000161963,0.000741166,,,,,,,,,,,,,,,,
J2S48_RS24525,572.5541992,872.8151147,122.162826,-2.481025714,-2.839822972,0.755361586,-3.759554398,0.000170216,0.000777708,"COG1372@1|root,COG1533@1|root,COG1372@2|Bacteria,COG1533@2|Bacteria,2GM31@201174|Actinobacteria,4F3PA@85017|Promicromonosporaceae",L,Hint (Hedgehog/Intein) domain N-terminal region,-,-,-,-,-,-,-,-,-,-,-,-,Radical_SAM
J2S48_RS13870,10900.6501,4066.792197,21151.43695,2.133344482,2.379848061,0.633268547,3.75803926,0.00017125,0.000781385,,,,,,,,,,,,,,,,
J2S48_RS01775,75.06866467,122.7614669,3.529461279,-4.290222835,-5.135471714,1.368133468,-3.753633569,0.00017429,0.000793134,"COG0183@1|root,COG0183@2|Bacteria,2GJAC@201174|Actinobacteria,4F45K@85017|Promicromonosporaceae",I,"Thiolase, C-terminal domain",fadA3,"GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003824,GO:0003988,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005758,GO:0005777,GO:0005782,GO:0006082,GO:0006629,GO:0006631,GO:0006635,GO:0008150,GO:0008152,GO:0009056,GO:0009062,GO:0009987,GO:0016042,GO:0016054,GO:0016408,GO:0016740,GO:0016746,GO:0016747,GO:0019395,GO:0019752,GO:0030258,GO:0031907,GO:0031967,GO:0031970,GO:0031974,GO:0031975,GO:0032787,GO:0034440,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044429,GO:0044438,GO:0044439,GO:0044444,GO:0044446,GO:0044464,GO:0046395,GO:0055114,GO:0070013,GO:0071704,GO:0072329,GO:0097159,GO:1901363,GO:1901575",2.3.1.9,ko:K00626,"ko00071,ko00072,ko00280,ko00310,ko00362,ko00380,ko00620,ko00630,ko00640,ko00650,ko00720,ko00900,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko02020,map00071,map00072,map00280,map00310,map00362,map00380,map00620,map00630,map00640,map00650,map00720,map00900,map01100,map01110,map01120,map01130,map01200,map01212,map02020","M00088,M00095,M00373,M00374,M00375","R00238,R01177","RC00004,RC00326","ko00000,ko00001,ko00002,ko01000,ko04147",-,-,-,"Thiolase_C,Thiolase_N"
J2S48_RS12115,15422.53315,6539.435384,28747.1798,1.930786415,2.136022335,0.569910929,3.747993284,0.000178255,0.000810099,"COG0265@1|root,COG0265@2|Bacteria,2GMIN@201174|Actinobacteria,4F375@85017|Promicromonosporaceae",O,Alpha-lytic protease prodomain,-,-,-,ko:K18546,-,-,-,-,"ko00000,ko01000,ko01002",-,-,-,"Pro_Al_protease,Trypsin"
J2S48_RS12990,7344.912651,4390.692455,11776.24294,1.32682981,1.424245951,0.380121315,3.746819487,0.000179091,0.000812815,"COG0561@1|root,COG0561@2|Bacteria,2GP42@201174|Actinobacteria,4F49W@85017|Promicromonosporaceae",S,Sucrose-6F-phosphate phosphohydrolase,yidA,-,-,-,-,-,-,-,-,-,-,-,Hydrolase_3
J2S48_RS13575,1335.807473,830.9145397,2093.146873,1.251484854,1.338150597,0.357459481,3.743502886,0.000181473,0.000822531,"COG3214@1|root,COG3214@2|Bacteria,2GP6G@201174|Actinobacteria,4F57B@85017|Promicromonosporaceae",S,Winged helix DNA-binding domain,-,-,-,ko:K09927,-,-,-,-,ko00000,-,-,-,HTH_42
J2S48_RS02510,287.0445856,426.0214543,78.57928247,-2.160342418,-2.442373954,0.653021273,-3.740113918,0.000183937,0.000832595,"COG3595@1|root,COG3595@2|Bacteria,2GJZC@201174|Actinobacteria,4F4BB@85017|Promicromonosporaceae",S,Putative adhesin,-,-,-,-,-,-,-,-,-,-,-,-,DUF4097
J2S48_RS04330,280.4712554,18.73603256,673.0740897,4.439245444,5.195225167,1.389243027,3.739608597,0.000184307,0.000833165,"COG0079@1|root,COG0079@2|Bacteria,2GJ9W@201174|Actinobacteria,4F3AR@85017|Promicromonosporaceae",E,Belongs to the class-II pyridoxal-phosphate-dependent aminotransferase family. Histidinol-phosphate aminotransferase subfamily,hisC,"GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944",2.6.1.9,ko:K00817,"ko00340,ko00350,ko00360,ko00400,ko00401,ko00960,ko01100,ko01110,ko01130,ko01230,map00340,map00350,map00360,map00400,map00401,map00960,map01100,map01110,map01130,map01230",M00026,"R00694,R00734,R03243","RC00006,RC00888","ko00000,ko00001,ko00002,ko01000,ko01007",-,-,-,Aminotran_1_2
J2S48_RS02755,560.1512295,886.8900176,70.04304739,-3.126676106,-3.663475733,0.980964743,-3.734564122,0.000188041,0.000848919,"COG0395@1|root,COG0395@2|Bacteria,2GJNJ@201174|Actinobacteria,4F543@85017|Promicromonosporaceae",P,PFAM binding-protein-dependent transport systems inner membrane component,-,-,-,ko:K02026,-,M00207,-,-,"ko00000,ko00002,ko02000",3.A.1.1,-,-,BPD_transp_1
J2S48_RS08480,11598.4416,6983.790361,18520.41846,1.310275025,1.407734012,0.377428916,3.729799046,0.000191633,0.000863992,"COG2755@1|root,COG2755@2|Bacteria,2IA8J@201174|Actinobacteria,4F41M@85017|Promicromonosporaceae",E,GDSL-like Lipase/Acylhydrolase family,-,-,-,-,-,-,-,-,-,-,-,-,Lipase_GDSL_2
J2S48_RS13285,711.8647808,355.5694299,1246.307807,1.65976703,1.819730853,0.488506551,3.725089968,0.000195246,0.00087912,"COG1520@1|root,COG1520@2|Bacteria",S,amino acid activation for nonribosomal peptide biosynthetic process,-,-,-,-,-,-,-,-,-,-,-,-,"PQQ_2,PQQ_3"
J2S48_RS10010,1594.551001,2062.881282,892.0555808,-1.137048858,-1.209758025,0.325448551,-3.717202064,0.000201441,0.000905822,"COG0282@1|root,COG0282@2|Bacteria,2GJAW@201174|Actinobacteria,4F3WQ@85017|Promicromonosporaceae",H,Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction,ackA,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464",2.7.2.1,ko:K00925,"ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200","M00357,M00579","R00315,R01353","RC00002,RC00043","ko00000,ko00001,ko00002,ko01000",-,-,iNJ661.Rv0409,Acetate_kinase
J2S48_RS02520,412.948738,639.4744218,73.16021231,-2.700311966,-3.131949552,0.847165942,-3.696972927,0.000218186,0.000978538,"COG0842@1|root,COG0842@2|Bacteria,2GIVW@201174|Actinobacteria,4F37W@85017|Promicromonosporaceae",V,ABC-2 family transporter protein,-,-,-,ko:K01992,-,M00254,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,ABC2_membrane
J2S48_RS20350,6005.077385,3558.077535,9675.57716,1.340822493,1.444700974,0.390936083,3.695491508,0.000219462,0.00098297,"COG1414@1|root,COG1414@2|Bacteria,2GP0G@201174|Actinobacteria",K,transcriptional regulator,ssfR,-,-,-,-,-,-,-,-,-,-,-,"HTH_IclR,IclR"
J2S48_RS13105,290.4359514,143.1400091,511.3798648,1.663071353,1.827462631,0.495344911,3.689273054,0.000224896,0.001005988,,,,,,,,,,,,,,,,
J2S48_RS17060,2450.407455,3317.066841,1150.418375,-1.406804968,-1.526308368,0.413766968,-3.688811544,0.000225304,0.001006496,"COG3707@1|root,COG3707@2|Bacteria",T,response regulator,gnfR,-,-,ko:K22010,-,M00839,-,-,"ko00000,ko00002,ko02022",-,-,-,"ANTAR,GAF_2,Response_reg"
J2S48_RS13125,26355.939,14145.83343,44671.09736,1.522265514,1.658805522,0.450191564,3.684665941,0.000229003,0.001021682,"COG0776@1|root,COG0776@2|Bacteria,2IKQR@201174|Actinobacteria,4F4TM@85017|Promicromonosporaceae",L,bacterial (prokaryotic) histone like domain,hup,"GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0009889,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:1901363,GO:1903506,GO:2001141",-,ko:K03530,-,-,-,-,"ko00000,ko03032,ko03036,ko03400",-,-,-,Bac_DNA_binding
J2S48_RS23965,814.5314876,322.3855541,1552.750388,2.014815438,2.255936714,0.612718786,3.681846819,0.000231551,0.0010317,"COG0553@1|root,COG0553@2|Bacteria,2GISC@201174|Actinobacteria,4F3VU@85017|Promicromonosporaceae",L,SNF2 family N-terminal domain,-,-,-,-,-,-,-,-,-,-,-,-,"HHH_5,Helicase_C,SNF2_N"
J2S48_RS26380,1073.921813,233.8965205,2333.959753,2.879551238,3.310838828,0.900075587,3.678400874,0.000234701,0.001044373,"COG0561@1|root,COG0561@2|Bacteria,2GP42@201174|Actinobacteria,4F49W@85017|Promicromonosporaceae",S,Sucrose-6F-phosphate phosphohydrolase,yidA,-,-,-,-,-,-,-,-,-,-,-,Hydrolase_3
J2S48_RS01100,3554.720163,4670.19658,1881.505538,-1.223935341,-1.310915037,0.356553531,-3.67662896,0.000236336,0.001049945,"COG0082@1|root,COG0082@2|Bacteria,2GJJN@201174|Actinobacteria,4F3FD@85017|Promicromonosporaceae",E,"Catalyzes the anti-1,4-elimination of the C-3 phosphate and the C-6 proR hydrogen from 5-enolpyruvylshikimate-3-phosphate (EPSP) to yield chorismate, which is the branch point compound that serves as the starting substrate for the three terminal pathways of aromatic amino acid biosynthesis. This reaction introduces a second double bond into the aromatic ring system",aroC,"GO:0000166,GO:0003674,GO:0003824,GO:0004107,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009423,GO:0009987,GO:0010181,GO:0016053,GO:0016491,GO:0016651,GO:0016829,GO:0016835,GO:0016838,GO:0019438,GO:0019752,GO:0032553,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0048037,GO:0050662,GO:0051287,GO:0055114,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576",4.2.3.5,ko:K01736,"ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230",M00022,R01714,RC00586,"ko00000,ko00001,ko00002,ko01000",-,-,iNJ661.Rv2540c,Chorismate_synt
J2S48_RS24510,2410.041132,1417.113863,3899.432035,1.350583466,1.461176133,0.397449859,3.676378541,0.000236568,0.001049945,"COG0491@1|root,COG0491@2|Bacteria,2GJU0@201174|Actinobacteria,4F4G2@85017|Promicromonosporaceae",S,Metallo-beta-lactamase superfamily,-,-,3.1.2.6,ko:K01069,"ko00620,map00620",-,R01736,"RC00004,RC00137","ko00000,ko00001,ko01000",-,-,-,Lactamase_B
J2S48_RS14125,4483.208773,3014.923423,6685.636798,1.082203101,1.14831684,0.312415984,3.675602073,0.000237289,0.001051776,"COG1167@1|root,COG1167@2|Bacteria,2GITW@201174|Actinobacteria,4F3CU@85017|Promicromonosporaceae",EK,Aminotransferase class I and II,avtA,-,-,ko:K05825,"ko00300,ko01100,ko01130,ko01210,map00300,map01100,map01130,map01210",-,R01939,RC00006,"ko00000,ko00001,ko01000",-,-,-,Aminotran_1_2
J2S48_RS17010,447.7663895,638.1740683,162.1548714,-1.769958418,-1.970176768,0.537184448,-3.6675983,0.000244839,0.001083835,,,,,,,,,,,,,,,,
J2S48_RS00445,1618.80218,743.9615412,2931.063138,1.787836161,1.983014292,0.541573472,3.661579441,0.000250665,0.001106753,"2EUQS@1|root,348GS@2|Bacteria,2HY3W@201174|Actinobacteria,4F51A@85017|Promicromonosporaceae",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS21090,311.5995958,462.6025678,85.09513785,-2.14055592,-2.437997041,0.668514761,-3.646885876,0.000265438,0.001170464,"COG0500@1|root,COG2226@2|Bacteria,2I0MT@201174|Actinobacteria,4F4UW@85017|Promicromonosporaceae",Q,ubiE/COQ5 methyltransferase family,-,-,-,-,-,-,-,-,-,-,-,-,Methyltransf_11
J2S48_RS16925,2736.33109,3745.656595,1222.342832,-1.479424961,-1.616720546,0.443659168,-3.644059815,0.000268371,0.001180348,"COG1970@1|root,COG1970@2|Bacteria,2IQDN@201174|Actinobacteria,4F4WX@85017|Promicromonosporaceae",M,Channel that opens in response to stretch forces in the membrane lipid bilayer. May participate in the regulation of osmotic pressure changes within the cell,mscL,-,-,ko:K03282,-,-,-,-,"ko00000,ko02000",1.A.22.1,-,-,MscL
J2S48_RS18745,8988.726275,12803.40583,3266.706948,-1.756976947,-1.97094854,0.541094335,-3.642522965,0.000269979,0.001185892,"COG0601@1|root,COG0601@2|Bacteria,2GJ2C@201174|Actinobacteria,4F38W@85017|Promicromonosporaceae",P,Binding-protein-dependent transport system inner membrane component,dppB,-,-,"ko:K02033,ko:K15581","ko01501,ko02010,ko02024,map01501,map02010,map02024","M00239,M00439",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25",-,-,BPD_transp_1
J2S48_RS00675,1794.96058,2737.712065,380.8333517,-2.457822517,-2.844357402,0.781499758,-3.639613924,0.000273047,0.001195227,"COG3239@1|root,COG3239@2|Bacteria,2GJKF@201174|Actinobacteria",I,fatty acid desaturase,-,-,-,-,-,-,-,-,-,-,-,-,FA_desaturase
J2S48_RS09435,2369.31708,1575.169398,3560.538604,1.104870164,1.177864138,0.323585219,3.640043078,0.000272592,0.001195227,"COG4420@1|root,COG4420@2|Bacteria,2GJRV@201174|Actinobacteria,4F4DR@85017|Promicromonosporaceae",S,Protein of unknown function (DUF1003),-,-,-,-,-,-,-,-,-,-,-,-,DUF1003
J2S48_RS17225,8856.449518,5811.126596,13424.4339,1.134338803,1.20810279,0.331967219,3.639223152,0.000273462,0.001195227,"COG3266@1|root,COG3266@2|Bacteria,2I44K@201174|Actinobacteria,4F4RP@85017|Promicromonosporaceae",S,"domain, Protein",-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS23440,1169.266329,1586.938615,542.7578998,-1.420023331,-1.548570558,0.425527047,-3.639182443,0.000273505,0.001195227,"COG2110@1|root,COG2110@2|Bacteria,2IFEC@201174|Actinobacteria,4F4FX@85017|Promicromonosporaceae",S,Macro domain,lppD,"GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,-,-,-,-,-,-,-,-,-,Macro
J2S48_RS21665,1499.821235,1958.824214,811.3167654,-1.185195734,-1.270454074,0.349604293,-3.633977325,0.000279085,0.001218054,"COG1579@1|root,COG1579@2|Bacteria,2GP84@201174|Actinobacteria,4F3HW@85017|Promicromonosporaceae",S,"Zn-ribbon protein, possibly nucleic acid-binding",-,"GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944",-,ko:K07164,-,-,-,-,ko00000,-,-,-,zf-RING_7
J2S48_RS13760,851.7266289,550.3467787,1303.796404,1.160068019,1.239587481,0.341502329,3.629806817,0.000283633,0.001236323,"COG2045@1|root,COG2045@2|Bacteria,2II0K@201174|Actinobacteria",H,Belongs to the ComB family,-,-,3.1.3.71,ko:K05979,"ko00680,ko01120,map00680,map01120",M00358,R05789,RC00428,"ko00000,ko00001,ko00002,ko01000",-,-,-,2-ph_phosp
J2S48_RS18730,1652.590315,1145.191315,2413.688816,1.01827052,1.077058929,0.2968345,3.628482969,0.000285092,0.001241094,"COG1136@1|root,COG1136@2|Bacteria,2GIV7@201174|Actinobacteria,4F3NB@85017|Promicromonosporaceae",V,ATPases associated with a variety of cellular activities,-,-,-,-,-,-,-,-,-,-,-,-,ABC_tran
J2S48_RS07915,709.7489516,331.3062587,1277.412991,1.759778643,1.955635007,0.540118793,3.620749793,0.00029375,0.001275535,"COG1240@1|root,COG1240@2|Bacteria,2I7AU@201174|Actinobacteria",H,Involved in chlorophyll biosynthesis. Catalyzes the insertion of magnesium ion into protoporphyrin IX to yield Mg- protoporphyrin IX,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS04320,1279.77587,1779.348956,530.416241,-1.580399912,-1.745999938,0.483233993,-3.613156284,0.000302492,0.00131016,"2EKCN@1|root,33ECM@2|Bacteria,2HZG1@201174|Actinobacteria,4F4MT@85017|Promicromonosporaceae",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS00215,817.4557357,1073.655729,433.1557461,-1.21468167,-1.305716902,0.361422216,-3.612718985,0.000303003,0.001310709,"COG0507@1|root,COG0507@2|Bacteria,2GIX1@201174|Actinobacteria,4DPY9@85009|Propionibacteriales",L,A helicase nuclease that prepares dsDNA breaks (DSB) for recombinational DNA repair. Binds to DSBs and unwinds DNA via a highly rapid and processive ATP-dependent bidirectional helicase activity. Unwinds dsDNA until it encounters a Chi (crossover hotspot instigator) sequence from the 3' direction. Cuts ssDNA a few nucleotides 3' to the Chi site. The properties and activities of the enzyme are changed at Chi. The Chi-altered holoenzyme produces a long 3'-ssDNA overhang and facilitates RecA-binding to the ssDNA for homologous DNA recombination and repair. Holoenzyme degrades any linearized DNA that is unable to undergo homologous recombination. In the holoenzyme this subunit has ssDNA-dependent ATPase and 5'-3' helicase activity. When added to pre-assembled RecBC greatly stimulates nuclease activity and augments holoenzyme processivity. Negatively regulates the RecA-loading ability of RecBCD,recD,"GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0030312,GO:0044424,GO:0044444,GO:0044464,GO:0071944",3.1.11.5,ko:K03581,"ko03440,map03440",-,-,-,"ko00000,ko00001,ko01000,ko03400",-,-,-,"AAA_30,UvrD_C_2"
J2S48_RS00465,741.7104817,1006.588033,344.3941542,-1.414024896,-1.544125643,0.428583382,-3.602859342,0.000314736,0.001356957,"COG1574@1|root,COG1574@2|Bacteria,2GJVW@201174|Actinobacteria,4F3YM@85017|Promicromonosporaceae",S,Amidohydrolase family,ytcJ,-,-,-,-,-,-,-,-,-,-,-,Amidohydro_3
J2S48_RS22040,2100.026009,35.31430548,5197.093563,6.027899521,7.216061446,2.002940183,3.602734373,0.000314887,0.001356957,"COG1290@1|root,COG1290@2|Bacteria,2GJ1E@201174|Actinobacteria,4F44P@85017|Promicromonosporaceae",C,Cytochrome b(N-terminal)/b6/petB,qcrB,"GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0008150,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0040007,GO:0044425,GO:0044459,GO:0044464,GO:0071944",-,ko:K03891,"ko00190,ko01100,map00190,map01100",M00151,-,-,"ko00000,ko00001,ko00002",-,-,-,Cytochrom_B_N_2
J2S48_RS14180,2441.686853,1390.09263,4019.078187,1.414088651,1.536171591,0.42673691,3.599809521,0.00031845,0.001370581,"COG0739@1|root,COG0739@2|Bacteria,2I3XJ@201174|Actinobacteria,4F4XJ@85017|Promicromonosporaceae",M,Peptidase family M23,-,-,-,-,-,-,-,-,-,-,-,-,Peptidase_M23
J2S48_RS10460,53255.40694,72304.10932,24682.35338,-1.417814158,-1.550678131,0.43166779,-3.592295198,0.000327778,0.001408951,"COG0244@1|root,COG0244@2|Bacteria,2GM0V@201174|Actinobacteria,4F43S@85017|Promicromonosporaceae",J,"Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors",rplJ,"GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0019538,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02864,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L10
J2S48_RS15515,191.554998,274.7295735,66.79313491,-1.808713529,-2.029464609,0.565277421,-3.590209927,0.000330412,0.001418485,"COG0590@1|root,COG0590@2|Bacteria,2IM3Z@201174|Actinobacteria,4F4C8@85017|Promicromonosporaceae",FJ,Catalyzes the deamination of adenosine to inosine at the wobble position 34 of tRNA(Arg2),tadA,-,"3.5.4.1,3.5.4.33","ko:K01485,ko:K11991","ko00240,ko00330,ko01100,map00240,map00330,map01100",-,"R00974,R01411,R02922,R10223","RC00074,RC00477,RC00514,RC00809","ko00000,ko00001,ko01000,ko03016",-,-,-,"MafB19-deam,dCMP_cyt_deam_1"
